"id","facility_name","county_name","productive_hours","productive_hours_per_adjusted_patient_day"
26908,"KAISER FOUNDATION HOSPITAL - ROSEVILLE","Placer",0,0.0
26909,"KAISER FOUNDATION HOSPITAL - ROSEVILLE","Placer",716499,10.88
26910,"KAISER FOUNDATION HOSPITAL - ROSEVILLE","Placer",52430,0.8
26911,"KAISER FOUNDATION HOSPITAL - ROSEVILLE","Placer",520828,7.91
26912,"TELECARE PLACER COUNTY P.H.F","Placer",5280,1.14
26913,"TELECARE PLACER COUNTY P.H.F","Placer",6335,1.37
26914,"TELECARE PLACER COUNTY P.H.F","Placer",10295,2.22
26915,"TELECARE PLACER COUNTY P.H.F","Placer",4937,1.07
26916,"TELECARE PLACER COUNTY P.H.F","Placer",19844,4.29
26917,"TELECARE PLACER COUNTY P.H.F","Placer",4816,1.04
26918,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26919,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26920,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26921,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26922,"TELECARE PLACER COUNTY P.H.F","Placer",38189,8.25
26923,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26924,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26925,"TELECARE PLACER COUNTY P.H.F","Placer",0,0.0
26926,"TELECARE PLACER COUNTY P.H.F","Placer",4606,0.99
26927,"TELECARE PLACER COUNTY P.H.F","Placer",1880,0.41
26928,"TELECARE PLACER COUNTY P.H.F","Placer",6832,1.48
26929,"EASTERN PLUMAS HEALTH CARE","Plumas",32552,0.53
26930,"EASTERN PLUMAS HEALTH CARE","Plumas",66534,1.09
26931,"EASTERN PLUMAS HEALTH CARE","Plumas",32936,0.54
26932,"EASTERN PLUMAS HEALTH CARE","Plumas",22902,0.37
26933,"EASTERN PLUMAS HEALTH CARE","Plumas",59695,0.97
26934,"EASTERN PLUMAS HEALTH CARE","Plumas",83171,1.36
26935,"EASTERN PLUMAS HEALTH CARE","Plumas",64256,1.05
26936,"EASTERN PLUMAS HEALTH CARE","Plumas",6075,0.1
26937,"EASTERN PLUMAS HEALTH CARE","Plumas",0,0.0
26938,"EASTERN PLUMAS HEALTH CARE","Plumas",3956,0.06
26939,"EASTERN PLUMAS HEALTH CARE","Plumas",116500,1.9
26940,"EASTERN PLUMAS HEALTH CARE","Plumas",89442,1.46
26941,"EASTERN PLUMAS HEALTH CARE","Plumas",29699,0.49
26942,"EASTERN PLUMAS HEALTH CARE","Plumas",0,0.0
26943,"EASTERN PLUMAS HEALTH CARE","Plumas",76599,1.25
26944,"EASTERN PLUMAS HEALTH CARE","Plumas",34697,0.57
26945,"EASTERN PLUMAS HEALTH CARE","Plumas",25140,0.41
26946,"PLUMAS DISTRICT HOSPITAL","Plumas",48304,7.11
26947,"PLUMAS DISTRICT HOSPITAL","Plumas",84264,12.4
26948,"PLUMAS DISTRICT HOSPITAL","Plumas",50725,7.47
26949,"PLUMAS DISTRICT HOSPITAL","Plumas",17965,2.64
26950,"PLUMAS DISTRICT HOSPITAL","Plumas",12069,1.78
26951,"PLUMAS DISTRICT HOSPITAL","Plumas",80030,11.78
26952,"PLUMAS DISTRICT HOSPITAL","Plumas",23814,3.5
26953,"PLUMAS DISTRICT HOSPITAL","Plumas",4062,0.6
26954,"PLUMAS DISTRICT HOSPITAL","Plumas",388,0.06
26955,"PLUMAS DISTRICT HOSPITAL","Plumas",5714,0.84
26956,"PLUMAS DISTRICT HOSPITAL","Plumas",27009,3.97
26957,"PLUMAS DISTRICT HOSPITAL","Plumas",130749,19.24
26958,"PLUMAS DISTRICT HOSPITAL","Plumas",53342,7.85
26959,"PLUMAS DISTRICT HOSPITAL","Plumas",0,0.0
26960,"PLUMAS DISTRICT HOSPITAL","Plumas",48729,7.17
26961,"PLUMAS DISTRICT HOSPITAL","Plumas",39601,5.83
26962,"PLUMAS DISTRICT HOSPITAL","Plumas",27905,4.11
26963,"SENECA HEALTHCARE DISTRICT","Plumas",19019,0.79
26964,"SENECA HEALTHCARE DISTRICT","Plumas",25308,1.06
26965,"SENECA HEALTHCARE DISTRICT","Plumas",16954,0.71
26966,"SENECA HEALTHCARE DISTRICT","Plumas",16129,0.67
26967,"SENECA HEALTHCARE DISTRICT","Plumas",24876,1.04
26968,"SENECA HEALTHCARE DISTRICT","Plumas",49379,2.06
26969,"SENECA HEALTHCARE DISTRICT","Plumas",22010,0.92
26970,"SENECA HEALTHCARE DISTRICT","Plumas",1423,0.06
26971,"SENECA HEALTHCARE DISTRICT","Plumas",13286,0.55
26972,"SENECA HEALTHCARE DISTRICT","Plumas",209,0.01
26973,"SENECA HEALTHCARE DISTRICT","Plumas",49511,2.07
26974,"SENECA HEALTHCARE DISTRICT","Plumas",37794,1.58
26975,"SENECA HEALTHCARE DISTRICT","Plumas",25625,1.07
26976,"SENECA HEALTHCARE DISTRICT","Plumas",0,0.0
26977,"SENECA HEALTHCARE DISTRICT","Plumas",34843,1.45
26978,"SENECA HEALTHCARE DISTRICT","Plumas",12997,0.54
26979,"SENECA HEALTHCARE DISTRICT","Plumas",27823,1.16
26980,"BETTY FORD CENTER OF EISENHOWER","Riverside",57572,1.45
26981,"BETTY FORD CENTER OF EISENHOWER","Riverside",233636,5.88
26982,"BETTY FORD CENTER OF EISENHOWER","Riverside",22115,0.56
26983,"BETTY FORD CENTER OF EISENHOWER","Riverside",17166,0.43
26984,"BETTY FORD CENTER OF EISENHOWER","Riverside",15219,0.38
26985,"BETTY FORD CENTER OF EISENHOWER","Riverside",53837,1.36
26986,"BETTY FORD CENTER OF EISENHOWER","Riverside",38172,0.96
26987,"BETTY FORD CENTER OF EISENHOWER","Riverside",4916,0.12
26988,"BETTY FORD CENTER OF EISENHOWER","Riverside",0,0.0
26989,"BETTY FORD CENTER OF EISENHOWER","Riverside",19918,0.5
26990,"BETTY FORD CENTER OF EISENHOWER","Riverside",213082,5.37
26991,"BETTY FORD CENTER OF EISENHOWER","Riverside",57130,1.44
26992,"BETTY FORD CENTER OF EISENHOWER","Riverside",0,0.0
26993,"BETTY FORD CENTER OF EISENHOWER","Riverside",0,0.0
26994,"BETTY FORD CENTER OF EISENHOWER","Riverside",58031,1.46
26995,"BETTY FORD CENTER OF EISENHOWER","Riverside",36592,0.92
26996,"BETTY FORD CENTER OF EISENHOWER","Riverside",97716,2.46
26997,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",122450,1.74
26998,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",405071,5.76
26999,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",453134,6.45
27000,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",58087,0.83
27001,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",90812,1.29
27002,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",233747,3.32
27003,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",116400,1.66
27004,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",0,0.0
27005,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",41309,0.59
27006,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",3561,0.05
27007,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",510115,7.26
27008,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",196998,2.8
27009,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",342348,4.87
27010,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",0,0.0
27011,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",238795,3.4
27012,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",61447,0.87
27013,"CORONA REGIONAL MEDICAL CENTER - MAIN","Riverside",174868,2.49
27014,"DESERT REGIONAL MEDICAL CENTER","Riverside",180413,1.74
27015,"DESERT REGIONAL MEDICAL CENTER","Riverside",625055,6.03
27016,"DESERT REGIONAL MEDICAL CENTER","Riverside",925825,8.93
27017,"DESERT REGIONAL MEDICAL CENTER","Riverside",42748,0.41
27018,"DESERT REGIONAL MEDICAL CENTER","Riverside",257680,2.49
27019,"DESERT REGIONAL MEDICAL CENTER","Riverside",562506,5.43
27020,"DESERT REGIONAL MEDICAL CENTER","Riverside",29301,0.28
27021,"DESERT REGIONAL MEDICAL CENTER","Riverside",8649,0.08
27022,"DESERT REGIONAL MEDICAL CENTER","Riverside",7062,0.07
27023,"DESERT REGIONAL MEDICAL CENTER","Riverside",3623,0.03
27024,"DESERT REGIONAL MEDICAL CENTER","Riverside",891589,8.6
27025,"DESERT REGIONAL MEDICAL CENTER","Riverside",271733,2.62
27026,"DESERT REGIONAL MEDICAL CENTER","Riverside",887688,8.56
27027,"DESERT REGIONAL MEDICAL CENTER","Riverside",0,0.0
27028,"DESERT REGIONAL MEDICAL CENTER","Riverside",220985,2.13
27029,"DESERT REGIONAL MEDICAL CENTER","Riverside",145043,1.4
27030,"DESERT REGIONAL MEDICAL CENTER","Riverside",225824,2.18
27031,"EISENHOWER MEDICAL CENTER","Riverside",264369,2.2
27032,"EISENHOWER MEDICAL CENTER","Riverside",1118368,9.31
27033,"EISENHOWER MEDICAL CENTER","Riverside",931519,7.76
27034,"EISENHOWER MEDICAL CENTER","Riverside",90303,0.75
27035,"EISENHOWER MEDICAL CENTER","Riverside",204337,1.7
27036,"EISENHOWER MEDICAL CENTER","Riverside",832069,6.93
27037,"EISENHOWER MEDICAL CENTER","Riverside",295061,2.46
27038,"EISENHOWER MEDICAL CENTER","Riverside",192798,1.61
27039,"EISENHOWER MEDICAL CENTER","Riverside",47679,0.4
27040,"EISENHOWER MEDICAL CENTER","Riverside",37676,0.31
27041,"EISENHOWER MEDICAL CENTER","Riverside",886749,7.39
27042,"EISENHOWER MEDICAL CENTER","Riverside",647836,5.4
27043,"EISENHOWER MEDICAL CENTER","Riverside",1035784,8.63
27044,"EISENHOWER MEDICAL CENTER","Riverside",0,0.0
27045,"EISENHOWER MEDICAL CENTER","Riverside",703479,5.86
27046,"EISENHOWER MEDICAL CENTER","Riverside",310384,2.58
27047,"EISENHOWER MEDICAL CENTER","Riverside",419907,3.5
27048,"HEMET VALLEY MEDICAL CENTER","Riverside",33410,0.44
27049,"HEMET VALLEY MEDICAL CENTER","Riverside",333072,4.34
27050,"HEMET VALLEY MEDICAL CENTER","Riverside",584644,7.62
27051,"HEMET VALLEY MEDICAL CENTER","Riverside",26391,0.34
27052,"HEMET VALLEY MEDICAL CENTER","Riverside",132079,1.72
27053,"HEMET VALLEY MEDICAL CENTER","Riverside",187193,2.44
27054,"HEMET VALLEY MEDICAL CENTER","Riverside",24487,0.32
27055,"HEMET VALLEY MEDICAL CENTER","Riverside",0,0.0
27056,"HEMET VALLEY MEDICAL CENTER","Riverside",97773,1.27
27057,"HEMET VALLEY MEDICAL CENTER","Riverside",2983,0.04
27058,"HEMET VALLEY MEDICAL CENTER","Riverside",611261,7.97
27059,"HEMET VALLEY MEDICAL CENTER","Riverside",189838,2.47
27060,"HEMET VALLEY MEDICAL CENTER","Riverside",338802,4.42
27061,"HEMET VALLEY MEDICAL CENTER","Riverside",0,0.0
27062,"HEMET VALLEY MEDICAL CENTER","Riverside",115560,1.51
27063,"HEMET VALLEY MEDICAL CENTER","Riverside",54517,0.71
27064,"HEMET VALLEY MEDICAL CENTER","Riverside",112054,1.46
27065,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",69448,1.74
27066,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",227799,5.7
27067,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",385329,9.64
27068,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",10271,0.26
27069,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",39917,1.0
27070,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",194042,4.85
27071,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",12883,0.32
27072,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",14403,0.36
27073,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",10464,0.26
27074,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",2307,0.06
27075,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",321880,8.05
27076,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",110198,2.76
27077,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",288953,7.23
27078,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",0,0.0
27079,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",89118,2.23
27080,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",61740,1.54
27081,"JOHN F. KENNEDY MEMORIAL HOSPITAL","Riverside",94974,2.38
27082,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",27570,3.64
27083,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",17836,2.35
27084,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",36653,4.84
27085,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",29999,3.96
27086,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",33853,4.47
27087,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",15963,2.11
27088,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",30465,4.02
27089,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",2909,0.38
27090,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",0,0.0
27091,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",0,0.0
27092,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",112494,14.84
27093,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",3593,0.47
27094,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",715,0.09
27095,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",0,0.0
27096,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",32739,4.32
27097,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",20481,2.7
27098,"RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE","Riverside",25226,3.33
27099,"PALO VERDE HOSPITAL","Riverside",33624,3.58
27100,"PALO VERDE HOSPITAL","Riverside",57696,6.14
27101,"PALO VERDE HOSPITAL","Riverside",59999,6.39
27102,"PALO VERDE HOSPITAL","Riverside",13006,1.38
27103,"PALO VERDE HOSPITAL","Riverside",9948,1.06
27104,"PALO VERDE HOSPITAL","Riverside",79363,8.45
27105,"PALO VERDE HOSPITAL","Riverside",0,0.0
27106,"PALO VERDE HOSPITAL","Riverside",7677,0.82
27107,"PALO VERDE HOSPITAL","Riverside",33942,3.61
27108,"PALO VERDE HOSPITAL","Riverside",2547,0.27
27109,"PALO VERDE HOSPITAL","Riverside",81016,8.62
27110,"PALO VERDE HOSPITAL","Riverside",30418,3.24
27111,"PALO VERDE HOSPITAL","Riverside",74395,7.92
27112,"PALO VERDE HOSPITAL","Riverside",0,0.0
27113,"PALO VERDE HOSPITAL","Riverside",23838,2.54
27114,"PALO VERDE HOSPITAL","Riverside",43515,4.63
27115,"PALO VERDE HOSPITAL","Riverside",44620,4.75
27116,"PARKVIEW COMMUNITY HOSPITAL","Riverside",121374,2.16
27117,"PARKVIEW COMMUNITY HOSPITAL","Riverside",448262,7.99
27118,"PARKVIEW COMMUNITY HOSPITAL","Riverside",518581,9.24
27119,"PARKVIEW COMMUNITY HOSPITAL","Riverside",46029,0.82
27120,"PARKVIEW COMMUNITY HOSPITAL","Riverside",192307,3.43
27121,"PARKVIEW COMMUNITY HOSPITAL","Riverside",352215,6.27
27122,"PARKVIEW COMMUNITY HOSPITAL","Riverside",97793,1.74
27123,"PARKVIEW COMMUNITY HOSPITAL","Riverside",66984,1.19
27124,"PARKVIEW COMMUNITY HOSPITAL","Riverside",66604,1.19
27125,"PARKVIEW COMMUNITY HOSPITAL","Riverside",5614,0.1
27126,"PARKVIEW COMMUNITY HOSPITAL","Riverside",704903,12.56
27127,"PARKVIEW COMMUNITY HOSPITAL","Riverside",138802,2.47
27128,"PARKVIEW COMMUNITY HOSPITAL","Riverside",417119,7.43
27129,"PARKVIEW COMMUNITY HOSPITAL","Riverside",0,0.0
27130,"PARKVIEW COMMUNITY HOSPITAL","Riverside",271842,4.84
27131,"PARKVIEW COMMUNITY HOSPITAL","Riverside",128573,2.29
27132,"PARKVIEW COMMUNITY HOSPITAL","Riverside",254524,4.53
27133,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",154649,1.1
27134,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",358480,2.54
27135,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",1240254,8.8
27136,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",18464,0.13
27137,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",545083,3.87
27138,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",252135,1.79
27139,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",249069,1.77
27140,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",38710,0.27
27141,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",95453,0.68
27142,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",172841,1.23
27143,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",1208704,8.58
27144,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",218104,1.55
27145,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",900904,6.39
27146,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",0,0.0
27147,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",550110,3.9
27148,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",8433,0.06
27149,"RIVERSIDE COMMUNITY HOSPITAL","Riverside",238883,1.7
27150,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",59716,2.02
27151,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",130277,4.4
27152,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",175456,5.92
27153,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",43002,1.45
27154,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",38597,1.3
27155,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",104546,3.53
27156,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",58854,1.99
27157,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",8861,0.3
27158,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",13488,0.46
27159,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",7306,0.25
27160,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",193815,6.54
27161,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",62825,2.12
27162,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",170179,5.74
27163,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",0,0.0
27164,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",99627,3.36
27165,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",44043,1.49
27166,"SAN GORGONIO MEMORIAL HOSPITAL","Riverside",69614,2.35
27167,"VISTA HOSPITAL OF RIVERSIDE","Riverside",76109,6.28
27168,"VISTA HOSPITAL OF RIVERSIDE","Riverside",46878,3.87
27169,"VISTA HOSPITAL OF RIVERSIDE","Riverside",39828,3.29
27170,"VISTA HOSPITAL OF RIVERSIDE","Riverside",37000,3.05
27171,"VISTA HOSPITAL OF RIVERSIDE","Riverside",26563,2.19
27172,"VISTA HOSPITAL OF RIVERSIDE","Riverside",11137,0.92
27173,"VISTA HOSPITAL OF RIVERSIDE","Riverside",12730,1.05
27174,"VISTA HOSPITAL OF RIVERSIDE","Riverside",0,0.0
27175,"VISTA HOSPITAL OF RIVERSIDE","Riverside",0,0.0
27176,"VISTA HOSPITAL OF RIVERSIDE","Riverside",73,0.01
27177,"VISTA HOSPITAL OF RIVERSIDE","Riverside",134598,11.1
27178,"VISTA HOSPITAL OF RIVERSIDE","Riverside",3619,0.3
27179,"VISTA HOSPITAL OF RIVERSIDE","Riverside",42197,3.48
27180,"VISTA HOSPITAL OF RIVERSIDE","Riverside",0,0.0
27181,"VISTA HOSPITAL OF RIVERSIDE","Riverside",23540,1.94
27182,"VISTA HOSPITAL OF RIVERSIDE","Riverside",8546,0.71
27183,"VISTA HOSPITAL OF RIVERSIDE","Riverside",37818,3.12
27184,"MENIFEE VALLEY MEDICAL CENTER","Riverside",16411,0.88
27185,"MENIFEE VALLEY MEDICAL CENTER","Riverside",130378,6.97
27186,"MENIFEE VALLEY MEDICAL CENTER","Riverside",186676,9.98
27187,"MENIFEE VALLEY MEDICAL CENTER","Riverside",0,0.0
27188,"MENIFEE VALLEY MEDICAL CENTER","Riverside",41792,2.23
27189,"MENIFEE VALLEY MEDICAL CENTER","Riverside",67617,3.61
27190,"MENIFEE VALLEY MEDICAL CENTER","Riverside",7971,0.43
27191,"MENIFEE VALLEY MEDICAL CENTER","Riverside",0,0.0
27192,"MENIFEE VALLEY MEDICAL CENTER","Riverside",10288,0.55
27193,"MENIFEE VALLEY MEDICAL CENTER","Riverside",552,0.03
27194,"MENIFEE VALLEY MEDICAL CENTER","Riverside",182320,9.75
27195,"MENIFEE VALLEY MEDICAL CENTER","Riverside",61938,3.31
27196,"MENIFEE VALLEY MEDICAL CENTER","Riverside",114015,6.09
27197,"MENIFEE VALLEY MEDICAL CENTER","Riverside",0,0.0
27198,"MENIFEE VALLEY MEDICAL CENTER","Riverside",38497,2.06
27199,"MENIFEE VALLEY MEDICAL CENTER","Riverside",17602,0.94
27200,"MENIFEE VALLEY MEDICAL CENTER","Riverside",47313,2.53
27201,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",0,0.0
27202,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",0,0.0
27203,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",805969,17.36
27204,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",15673,0.34
27205,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",85850,1.85
27206,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",0,0.0
27207,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",0,0.0
27208,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",1277680,27.53
27209,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",13455,0.29
27210,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",0,0.0
27211,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",757129,16.31
27212,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",162030,3.49
27213,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",202010,4.35
27214,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",31732,0.68
27215,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",611083,13.16
27216,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",44102,0.95
27217,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","Riverside",390541,8.41
27218,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27219,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27220,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",208241,18.64
27221,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",5803,0.52
27222,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",41808,3.74
27223,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27224,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27225,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",210716,18.86
27226,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",11119,1.0
27227,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27228,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",250122,22.39
27229,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27230,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",43615,3.9
27231,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",0,0.0
27232,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",63575,5.69
27233,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",27347,2.45
27234,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","Riverside",93028,8.33
27235,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",318022,3.6
27236,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",688729,7.8
27237,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",790677,8.96
27238,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",7577,0.09
27239,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",117166,1.33
27240,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",305836,3.47
27241,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",44161,0.5
27242,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",0,0.0
27243,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",72732,0.82
27244,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",37178,0.42
27245,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",890442,10.09
27246,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",222494,2.52
27247,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",648852,7.35
27248,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",0,0.0
27249,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",240657,2.73
27250,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",114876,1.3
27251,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside",264757,3.0
27252,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",2905,0.54
27253,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",19460,3.64
27254,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",9863,1.84
27255,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",6225,1.16
27256,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",4400,0.82
27257,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",6873,1.29
27258,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",14362,2.69
27259,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",0,0.0
27260,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",0,0.0
27261,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",4832,0.9
27262,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",42458,7.94
27263,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",0,0.0
27264,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",0,0.0
27265,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",0,0.0
27266,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside",14374,2.69
